Physician_ID,Set,Primary_Specialty_Count,License_State_Count,Total_Amount_of_Payment_USDollars,Number_of_Payments,Number_of_Ownership_Interests,Has_Ownership_Interest
4556,train,3,5,17022.76999999999,857,,
4557,train,3,1,5984.329999999996,120,,
4558,train,2,2,24666.130000000016,919,,
4559,test,3,1,680.59,32,,
4560,train,2,1,25441.380000000012,442,,
4561,train,2,1,1912.2799999999995,37,,
4562,train,2,1,1164.6000000000001,59,,
4563,train,3,2,31447.029999999988,131,,
4564,test,3,1,7145.61,210,,
4565,train,2,1,3301.74,20,,
4566,train,3,2,481164.88999999996,427,,
4567,train,3,1,684.4200000000001,23,,
4568,train,2,1,150245.38999999998,299,,
4569,train,2,2,9582.59999999999,858,,
4570,train,2,1,3949.2399999999993,238,,
4571,test,2,1,5799.5999999999985,357,,
4572,train,2,2,6798.470000000003,553,,
4573,train,2,1,6193.080000000001,94,,
4574,train,2,1,3418.369999999997,121,,
4575,train,2,1,9107.93,464,,
4576,train,0,1,9144.650000000009,362,,
4577,train,2,1,5535.030000000002,451,,
4578,train,2,1,9486.050000000003,90,,
4579,train,2,1,93915.35,642,,
4580,train,2,1,438.7399999999999,31,,
4581,train,2,1,6233.659999999999,303,,
4582,train,3,1,8079.500000000003,304,,
4583,train,2,2,9343.38,75,,
4584,train,3,3,2191813.2999999956,2416,88.0,True
4585,train,0,1,3297.110000000001,75,,
4586,train,3,1,5599.4,307,,
4587,test,2,1,3464.23,227,,
4588,train,2,1,1147.94,96,,
4589,train,3,1,1903.129999999999,82,,
4590,train,2,1,3304.2400000000002,46,,
4591,train,3,2,24274.690000000006,88,,
4592,train,2,2,4463.97,109,,
4593,train,3,1,1601.38,67,,
4594,train,3,1,1025.4,38,,
4595,train,2,1,2989.9900000000007,42,,
4596,train,2,1,16495.5,978,,
4597,test,2,1,2906.3000000000006,73,,
4598,test,2,1,882.0,35,,
4599,train,2,1,6033.910000000003,94,,
4600,train,3,1,1506.38,16,,
4601,train,2,1,1016.5899999999999,38,,
4602,train,3,1,6777.510000000001,458,,
4603,train,2,1,9470.790000000008,535,,
4604,train,3,2,205570.7999999998,1630,,
4605,test,2,2,1165.4,31,,
4606,test,3,3,4245.43,33,,
4607,train,2,1,9477.509999999998,369,2.0,True
4608,train,3,1,164450.00999999998,222,,
4609,train,2,2,1291.05,58,,
4610,test,2,1,13296.759999999984,887,,
4611,train,2,1,778.6700000000001,33,,
4612,train,3,1,1395.8600000000001,31,,
4613,train,2,1,18357.230000000003,1225,,
4614,train,3,1,982.25,31,,
4615,train,3,3,36300.4,166,,
4616,train,3,1,3141.79,40,,
4617,test,2,1,10935.189999999999,708,,
4618,test,3,2,1821.2100000000003,66,,
4619,train,2,1,5842.450000000001,369,,
4620,train,2,1,12746.640000000007,313,,
4621,train,3,1,10871.630000000001,24,,
4622,test,2,1,1114.7600000000004,83,,
4623,test,3,2,13010.220000000001,415,,
4624,train,2,1,3778.1599999999994,55,,
4625,train,3,1,54106.16000000001,56,,
4626,train,3,2,1301.27,56,,
4627,train,2,4,2348.0899999999997,40,,
4628,train,2,1,38363.04000000005,989,,
4629,train,3,1,802.7700000000001,35,,
4630,train,2,1,8124.079999999994,770,,
4631,train,2,1,1428.4000000000003,101,,
4632,train,3,1,2664.62,130,,
4633,test,3,1,3341.0499999999997,82,,
4634,train,2,1,502399.7799999998,2130,,
4635,train,2,1,1513.0800000000002,75,,
4636,train,3,1,2640.239999999999,76,,
4637,train,2,2,658.8500000000001,40,,
4638,test,2,1,2393.2200000000025,209,,
4639,train,2,1,1199.97,86,,
4640,train,3,1,8423.189999999999,522,,
4641,train,3,1,8531.299999999994,367,,
4642,train,2,1,11607.919999999984,753,,
4643,train,3,2,12480.599999999999,90,,
4644,train,3,1,10415.130000000001,349,,
4645,train,2,1,1471.8899999999999,28,,
4646,train,3,2,2849.3799999999997,74,,
4647,train,2,1,18351.63,676,,
4648,train,2,1,9612.089999999995,778,,
4649,train,2,1,9053.780000000008,864,,
4650,train,2,1,1004.0199999999998,45,,
4651,train,2,1,69250.86000000002,149,,
4652,train,2,1,6635.089999999999,334,,
4653,train,3,3,28699.459999999995,58,,
4654,train,2,1,1458.94,39,,
4655,train,3,1,3503.66,195,,
4656,train,3,1,1410.9799999999998,46,,
4657,train,3,1,42495.23999999993,622,,
4658,train,0,1,4617.159999999998,92,,
4659,train,2,3,3888.720000000001,52,,
4660,train,2,1,236130.89000000007,596,,
4661,train,2,1,4681.690000000001,197,,
4662,test,3,1,3445.4699999999993,55,,
4663,train,3,2,5781519.86,809,1.0,True
4664,train,2,1,4167.529999999999,337,,
4665,train,2,2,3876.220000000001,270,,
4666,train,3,3,4244.019999999999,134,,
4667,train,2,1,1068.1699999999998,67,,
4668,train,2,2,1109.2900000000002,49,,
4669,train,3,2,6561.790000000002,438,,
4670,test,3,1,137339.16000000006,799,,
4671,train,2,1,2362.0199999999986,108,,
4672,train,2,1,599.82,25,,
4673,train,3,2,21364.97,681,,
4674,train,2,1,1096.5100000000002,47,,
4675,test,2,1,568.95,30,,
4676,train,2,1,3385.7299999999996,181,,
4677,train,3,1,9090.73,183,8.0,True
4678,train,0,1,934.7099999999999,74,2.0,True
4679,train,2,2,1101.78,63,,
4680,train,2,2,1353.9299999999996,83,,
4681,train,2,1,272.89000000000004,19,,
4682,test,3,1,24172.660000000003,1639,,
4683,train,3,3,759.5800000000002,16,,
4684,train,2,1,1833.53,29,,
4685,test,3,2,1507142.9400000002,1469,,
4686,train,2,1,59567.740000000005,100,,
4687,train,3,2,19753.58999999998,959,,
4688,test,2,2,1356.0600000000004,86,,
4689,train,2,1,2378.8,37,,
4690,train,3,2,4809.03,65,,
4691,train,2,3,8568.45,56,,
4692,train,3,1,13314.529999999999,714,,
4693,train,2,3,1173.4900000000002,69,,
4694,train,2,1,3939.0100000000007,253,,
4695,test,2,1,3135.5499999999997,227,,
4696,test,2,2,16358.95,131,,
4697,train,2,1,396.40000000000003,29,,
4698,train,2,1,592.03,39,,
4699,train,3,2,1881.74,46,,
4700,test,3,1,3697.8099999999995,236,,
4701,train,3,1,5015.759999999999,313,,
4702,train,2,1,9249.390000000001,753,,
4703,train,3,1,711.0899999999999,61,,
4704,train,3,1,16453.179999999986,1059,,
4705,train,2,1,572074.1899999998,509,,
4706,train,2,1,5425.859999999996,380,,
4707,test,2,1,2013.5000000000002,94,,
4708,train,2,2,2970.9100000000003,35,,
4709,train,2,1,871.8800000000001,61,,
4710,train,3,2,116960.31999999998,121,,
4711,test,2,1,3484.240000000001,157,,
4712,train,3,2,3978.43,277,,
4713,train,2,1,5615.199999999998,379,,
4714,train,2,3,13166.670000000006,874,,
4715,train,2,1,2161.8799999999997,142,,
4716,train,2,1,323.75,22,,
4717,train,2,2,17970.830000000005,689,,
4718,train,2,1,7211.949999999997,180,,
4719,test,2,1,1514.3899999999999,66,,
4720,train,2,1,4981.05,95,,
4721,test,2,1,3665.8200000000006,82,,
4722,train,3,1,1323.4299999999998,71,,
4723,train,2,2,2365.0499999999997,78,,
4724,train,2,3,27235.189999999995,80,,
4725,train,2,1,2480.3599999999997,29,,
4726,train,2,2,7261.09,73,,
4727,train,2,1,14464.78,22,,
4728,train,2,1,2228.13,47,,
4729,train,2,1,2590.29,104,,
4730,train,2,2,13590.489999999998,83,,
4731,train,2,1,1069.48,54,,
4732,train,2,1,6015.51,43,,
4733,train,2,1,2759.399999999999,152,,
4734,train,0,2,1860.3499999999995,115,,
4735,train,2,1,1191.7800000000009,69,,
4736,train,0,3,6921.200000000001,73,,
4737,test,2,1,1959.0199999999995,23,,
4738,train,2,1,35828.83999999998,175,,
4739,train,3,2,17179.12999999999,280,1.0,True
4740,test,2,3,1140.2000000000003,66,,
4741,train,3,1,19931.480000000007,89,,
4742,test,0,1,533690.3400000007,1337,,
4743,train,2,1,2894.390000000001,143,,
4744,train,2,1,735.3599999999999,57,,
4745,test,3,1,38645.149999999994,204,,
4746,train,2,1,8280.259999999998,122,,
4747,train,2,1,1936.6799999999994,136,,
4748,train,3,1,878.1500000000003,45,3.0,True
4749,train,2,3,5596.960000000003,259,,
4750,train,2,1,347.84000000000003,23,,
4751,train,2,1,306555.69999999984,302,,
4752,train,3,1,3572.1499999999987,60,,
4753,test,2,2,1714.6,79,,
4754,test,2,1,4849.909999999999,88,,
4755,train,3,1,42411.92000000003,647,,
4756,train,0,2,65362.189999999944,608,,
4757,train,0,2,828408.8700000023,1705,,
4758,train,3,1,2635.4500000000003,49,,
4759,train,2,5,876.2500000000001,43,,
4760,train,2,1,1576.79,48,,
4761,train,3,1,2484.9100000000008,99,,
4762,train,3,3,8329.210000000001,59,,
4763,train,2,1,757.86,31,,
4764,train,2,1,314.52,18,,
4765,train,2,1,5688.959999999999,214,,
4766,test,3,3,25047.27,32,,
4767,train,2,2,1325.5600000000004,79,,
4768,train,2,1,3759.5799999999977,282,,
4769,train,2,1,1796.1399999999996,159,,
4770,train,3,1,15465.07999999998,944,,
4771,train,2,1,3878.1699999999987,228,,
4772,train,3,1,1499.5,105,3.0,True
4773,train,3,1,328.31999999999994,24,,
4774,train,2,1,3020.529999999999,102,2.0,True
4775,train,2,1,1332.9999999999995,43,,
4776,train,2,1,2826.2400000000007,192,,
4777,train,3,2,42992.12000000002,293,,
4778,train,3,4,3318.79,40,,
4779,train,3,1,342.09000000000003,26,,
4780,train,3,1,1218.1599999999999,39,,
4781,train,2,1,5530.560000000003,516,,
4782,train,3,1,8271.38,351,,
4783,train,3,1,50491.54999999999,396,,
4784,train,3,3,14117.610000000013,641,,
4785,test,2,1,1907.1500000000003,130,,
4786,train,2,3,1873.3799999999999,69,1.0,True
4787,train,2,1,1003.33,49,,
4788,test,2,1,3746.870000000001,54,,
4789,test,2,1,348663.74000000017,233,,
4790,train,3,1,10514.519999999997,234,,
4791,train,2,1,1409.22,81,,
4792,train,3,2,1004765.7399999999,186,,
4793,train,3,2,16835.14999999999,169,,
4794,train,2,1,14800.310000000021,1277,,
4795,train,3,1,29980.460000000014,1639,,
4796,train,3,5,172912.32000000012,391,,
4797,test,2,1,11088.649999999998,994,,
4798,train,2,1,2979.2199999999993,229,,
4799,test,3,2,840.0200000000001,19,,
4800,train,3,3,5282.109999999999,85,,
4801,train,2,1,438.24,29,,
4802,train,2,1,1308.1000000000001,97,,
4803,train,2,1,1350.8200000000002,57,,
4804,train,3,1,3768.9900000000002,32,,
4805,train,3,2,11664.989999999993,167,,
4806,train,2,1,3840.330000000001,223,,
4807,test,3,1,14350.05,767,,
4808,train,3,4,4477.699999999999,81,,
4809,train,2,1,13395.220000000005,866,,
4810,train,2,3,5800.2699999999995,222,,
4811,train,2,1,4832.219999999999,66,,
4812,test,2,1,1303.2600000000002,76,,
4813,test,2,1,1675.8200000000008,84,,
4814,train,2,1,9125.410000000003,82,,
4815,train,2,3,13388.589999999997,204,,
4816,train,2,1,1249.6099999999997,59,,
4817,test,2,1,7806.800000000001,59,,
4818,test,2,1,5052.849999999997,314,,
4819,train,3,2,173035.27000000002,286,,
4820,train,3,2,13855.54,53,,
4821,train,3,2,2822.379999999999,156,,
4822,train,2,1,606.92,31,,
4823,train,3,2,6562.070000000003,396,,
4824,train,2,2,4454.230000000001,222,,
4825,train,3,1,19180.26,23,,
4826,test,3,2,2052.69,104,,
4827,train,3,1,13060.670000000002,320,,
4828,train,2,1,1431.2700000000002,64,,
4829,train,2,2,1410.67,33,,
4830,train,2,1,3936.5400000000013,258,,
4831,train,2,1,628.1999999999998,24,,
4832,train,2,1,2178.8000000000006,101,,
4833,train,2,1,8634.029999999997,651,,
4834,train,3,3,67768.73999999999,965,,
4835,train,3,1,5278.03,202,,
4836,train,2,1,11273.269999999995,47,,
4837,test,2,2,2281.3200000000015,127,,
4838,train,2,1,6283.479999999999,155,,
4839,train,2,1,767.5200000000001,27,,
4840,train,2,2,2451.399999999999,97,,
4841,train,2,4,1807.2200000000007,118,,
4842,test,3,3,18503.13,137,,
4843,train,3,1,1967.7799999999997,19,,
4844,test,0,1,2313.1200000000003,133,,
4845,train,2,1,5141.67,42,,
4846,train,3,1,6885.4099999999935,437,,
4847,train,3,1,10175.529999999995,590,,
4848,train,2,1,101583.24000000009,684,,
4849,train,3,1,11440.660000000002,359,,
4850,train,2,1,4489.720000000001,344,,
4851,test,2,1,8899.590000000002,92,,
4852,train,2,1,6529.729999999999,109,,
4853,train,2,1,9808.409999999998,235,,
4854,train,3,1,7377.5,75,,
4855,train,3,5,2307.3500000000004,104,,
4856,train,2,2,9495.600000000004,168,,
4857,train,3,2,3741.5900000000006,61,,
4858,train,2,1,2855.5999999999985,201,,
4859,test,2,1,827.7199999999999,46,,
4860,train,3,1,124849.65000000002,103,1.0,True
4861,train,3,1,2797.48,105,,
4862,train,2,1,10792.059999999996,787,,
4863,train,3,4,943.1500000000002,54,,
4864,train,3,2,44504.490000000005,78,,
4865,train,3,4,5980.850000000001,85,,
4866,train,0,1,3041.3799999999997,144,,
4867,train,2,2,7259.010000000004,352,,
4868,train,3,2,2921.89,105,,
4869,train,0,1,34686.700000000004,283,,
4870,train,2,1,1151.9499999999996,66,,
4871,train,3,1,22097.350000000002,62,,
4872,test,3,1,456.59,12,,
4873,test,2,1,667.9500000000002,38,,
4874,train,2,1,3866.15,54,,
4875,train,0,2,1415.94,41,,
4876,train,2,1,3756.340000000002,205,,
4877,train,3,3,18832.52999999999,227,,
4878,train,3,1,4749.639999999999,71,,
4879,train,2,1,7940.429999999998,161,,
4880,train,2,1,14852.75,169,1.0,True
4881,train,3,2,2420.5099999999993,131,,
4882,test,2,1,1886.7100000000003,37,,
4883,test,3,1,38416.079999999994,101,,
4884,train,2,1,3473.260000000001,134,,
4885,train,3,2,2491042.310000003,2135,12.0,True
4886,train,3,1,1563.2599999999993,61,,
4887,test,3,1,2175.770000000001,58,,
4888,train,3,2,1380.3,24,,
4889,train,3,1,210.06,14,,
4890,train,2,2,42676.91,223,,
4891,test,0,1,76398.20999999998,168,,
4892,train,2,1,6012.32,23,,
4893,train,2,1,1028.85,54,,
4894,train,2,1,1394.58,83,,
4895,test,2,1,9096.870000000003,264,,
4896,train,2,1,1798.229999999999,78,,
4897,test,3,1,6655.949999999999,69,,
4898,train,3,2,6103.9800000000005,150,,
4899,train,2,2,953.7199999999999,49,,
4900,test,3,2,511.1700000000001,32,,
4901,train,2,1,11325.31,216,,
4902,train,2,1,22496.82,150,,
4903,train,3,1,8367.71,106,,
4904,train,2,1,752.38,41,,
4905,train,2,1,833.4599999999999,25,,
4906,train,2,1,2676.0199999999995,47,,
4907,test,2,1,4175.020000000002,330,,
4908,train,2,1,556364.5499999998,1607,,
4909,train,3,2,5931.789999999999,371,,
4910,train,3,2,4581.989999999995,292,,
4911,train,2,2,3132.0500000000025,241,,
4912,train,3,2,1892.8900000000003,73,,
4913,train,2,1,85143.48999999998,835,,
4914,train,2,1,2803.1800000000007,143,,
4915,train,2,1,7141.870000000003,594,,
4916,test,2,1,12730.309999999983,725,,
4917,train,3,1,225683.31,57,,
4918,train,2,1,1063.48,60,,
4919,train,3,1,666.2,27,,
4920,test,2,1,2593.079999999999,95,,
4921,train,3,3,16350.670000000002,36,,
4922,train,3,2,487530.2399999999,669,,
4923,train,2,1,14659.97999999999,445,,
4924,test,3,3,198186.19,472,,
4925,train,2,1,10516.210000000003,502,,
4926,train,2,3,1257.7799999999995,66,1.0,True
4927,train,3,2,798.6799999999998,47,,
4928,test,2,1,2122.29,29,,
4929,train,3,2,178819.67000000007,370,,
4930,train,2,1,6654.090000000005,399,,
4931,test,2,1,1406.4700000000003,42,,
4932,train,3,1,642.32,18,,
4933,train,3,2,5020.239999999997,269,,
4934,train,2,1,8975.62,108,,
4935,train,3,4,183420.13,1514,25.0,True
4936,train,2,1,2914.8,59,,
4937,train,3,1,1772.4400000000003,66,,
4938,train,3,1,9572.32,211,7.0,True
4939,train,2,3,4930.070000000002,314,15.0,True
4940,test,3,2,250429.79,146,,
4941,train,3,1,2759.639999999999,155,,
4942,train,2,1,4712.650000000002,80,,
4943,train,2,1,1655.8500000000008,86,,
4944,train,0,1,1571.1699999999998,80,,
4945,test,2,1,2971.8300000000013,78,,
4946,train,2,2,1155.23,50,,
4947,test,3,1,788.8499999999999,44,,
4948,train,2,2,29607.89000000001,392,,
4949,test,2,1,17663.890000000018,255,,
4950,train,3,1,734.42,14,,
4951,test,2,1,945.56,61,,
4952,test,2,1,1008.6599999999997,60,,
4953,train,2,1,6265.250000000002,95,,
4954,train,2,1,3825.620000000001,32,,
4955,test,2,1,12614.999999999996,387,,
4956,train,2,2,11482.11,50,,
4957,train,2,1,2724.0999999999995,157,1.0,True
4958,train,3,2,1554.6799999999998,104,,
4959,train,3,1,2396.5999999999985,153,,
4960,train,2,2,10772.890000000009,239,,
4961,test,3,3,2976.5899999999997,55,,
4962,train,3,1,3676.2199999999993,220,,
4963,train,3,2,82321.94999999995,275,,
4964,train,2,1,5949.339999999999,63,,
4965,train,2,1,12197.159999999998,631,,
4966,train,2,2,5361.6699999999955,418,,
4967,train,3,1,2345.6800000000007,50,,
4968,train,2,1,1727.7699999999998,73,,
4969,train,2,1,1756.6200000000003,24,,
4970,train,2,1,4947.2000000000035,119,,
4971,train,2,2,1492.4599999999998,77,,
4972,train,3,1,1819.3000000000006,119,,
4973,test,3,1,3265.88,40,,
4974,train,2,1,3924.079999999999,91,,
4975,train,3,1,22193.509999999995,46,1.0,True
4976,train,2,1,2220.6899999999996,78,,
4977,train,3,2,1272.8,19,,
4978,train,2,2,27156.48,129,,
4979,train,2,1,737.53,33,,
4980,train,2,2,2623.759999999999,165,,
4981,test,3,1,279251.77000000014,341,,
4982,train,3,1,186831.00999999998,105,,
4983,train,2,1,9368.369999999999,81,,
4984,train,3,1,7508.330000000002,248,,
4985,train,2,2,5944.7400000000025,115,1.0,True
4986,train,2,1,957.5699999999998,61,,
4987,test,2,1,17831.500000000007,729,,
4988,train,3,2,155239.97999999992,335,,
4989,test,2,1,2386.42,26,,
4990,test,3,1,2304.5399999999995,137,,
4991,train,3,2,126039.7899999999,1425,,
4992,train,2,1,3711.4799999999996,255,,
4993,train,2,1,46499.23,197,,
4994,train,2,1,6340.010000000001,137,,
4995,train,2,3,1545.9899999999998,44,,
4996,train,3,1,5839.31,69,,
4997,train,2,1,27172.54,149,,
4998,train,2,3,1995.49,30,,
4999,train,3,2,14738.229999999987,1139,,
5000,test,2,2,1202.4900000000002,75,,
5001,test,2,1,2489.9100000000003,67,,
5002,train,2,1,415.36,20,,
5003,train,3,2,19215.080000000005,128,,
5004,train,2,2,8341.38,81,,
5005,train,2,1,47065.18,69,,
5006,test,2,2,2631.7600000000007,181,,
5007,train,3,1,119305.68999999996,1290,13.0,True
5008,train,2,1,695.1300000000001,18,,
5009,train,2,1,6456.610000000001,185,,
5010,train,3,1,1503.16,58,,
5011,train,2,1,1359.04,16,,
5012,train,2,1,822.58,13,,
5013,train,3,3,3983.95,203,,
5014,train,3,1,29115.329999999998,257,,
5015,train,3,2,225953.64999999988,601,,
5016,train,2,2,1109.62,60,,
5017,train,3,1,89016.62000000001,51,,
5018,test,3,4,22577.39,178,,
5019,train,3,1,6363.63,84,,
5020,test,3,1,9372.440000000002,640,,
5021,train,2,1,4587.29,363,,
5022,train,3,2,1390.21,49,,
5023,train,3,1,1268.74,29,,
5024,train,3,1,6662.75,36,,
5025,train,3,2,18680.25000000001,79,,
5026,train,2,2,15612.860000000011,1230,,
5027,train,2,1,1194.6699999999996,39,,
5028,train,3,2,7061.660000000002,219,,
5029,train,3,2,1921.7499999999995,106,,
5030,train,3,2,9368.839999999993,764,20.0,True
5031,train,3,1,2222.3800000000015,121,,
5032,train,2,1,1153.5600000000004,47,,
5033,train,2,1,12061.649999999992,323,,
5034,train,2,1,1263.7399999999996,58,,
5035,train,2,2,7459.68,454,,
5036,train,2,1,5399.569999999998,99,,
5037,train,2,1,671.9000000000001,34,,
5038,train,2,1,1814.49,55,,
5039,test,3,1,4434.949999999999,197,,
5040,train,2,1,4437.8099999999995,38,,
5041,test,2,1,5350.389999999997,153,,
5042,train,3,1,2477.8200000000015,151,,
5043,train,2,1,7032.94,31,,
5044,train,2,3,67877.72999999998,95,,
5045,train,2,2,512.65,30,,
5046,test,2,1,9003.669999999996,803,,
5047,train,2,2,3413.250000000002,231,,
5048,train,3,2,872.04,58,,
5049,train,2,1,800.43,15,,
5050,train,2,1,3492.8899999999994,70,,
5051,train,3,1,3397.9899999999993,52,,
5052,train,2,1,1232.6800000000003,21,,
5053,test,3,2,2705.0899999999997,46,,
5054,train,2,1,1279.48,98,,
5055,test,3,2,896748.09,1319,,
5056,train,3,1,11506.110000000002,275,,
5057,train,2,1,2425.71,108,,
5058,train,2,2,11201.819999999998,167,1.0,True
5059,train,2,1,22942.409999999996,2372,,
5060,test,3,1,1580.3000000000002,50,,
5061,train,2,1,734.17,26,,
5062,train,2,2,3539.739999999999,213,,
5063,train,3,1,6488.9600000000055,424,,
5064,train,2,1,3765.840000000001,173,,
5065,train,3,2,47642.070000000036,103,,
5066,train,2,1,2631.790000000001,127,,
5067,train,3,2,13800.480000000003,355,4.0,True
5068,train,3,2,6070.629999999999,183,,
5069,train,2,1,9485.230000000001,675,,
5070,train,3,1,10685.449999999999,488,,
5071,train,2,1,556.0799999999999,21,,
5072,test,2,1,1626.3799999999999,65,,
5073,train,2,1,7388.759999999994,690,,
5074,train,3,3,2374.500000000002,166,,
5075,test,3,1,1164.27,14,,
5076,test,2,1,4827.84,50,,
5077,train,3,3,7995.73,149,,
5078,train,2,1,660.8500000000001,50,,
5079,train,2,2,10166.88,607,,
5080,train,2,1,2579.3500000000004,25,,
5081,train,0,1,620.1999999999999,31,,
5082,train,2,1,14824.550000000001,417,,
5083,test,3,3,8920.289999999997,338,,
5084,train,2,2,24404.729999999996,131,,
5085,train,2,1,1132.5599999999997,60,,
5086,train,2,3,701.1,31,,
5087,train,3,1,815.7100000000002,42,,
5088,test,2,1,649.3100000000002,25,,
5089,train,2,1,522.33,24,,
5090,train,3,1,1140.5100000000002,60,,
5091,train,2,2,2223.9000000000005,58,,
5092,train,3,2,5694.600000000001,425,,
5093,train,2,1,3674.280000000001,187,,
5094,train,3,1,49141.280000000006,105,,
5095,train,3,2,1817.1699999999998,39,,
5096,train,3,1,1220.6399999999999,38,,
5097,test,0,1,1731.0,34,,
5098,train,2,3,4740.679999999996,314,,
5099,train,3,1,6857.809999999998,98,,
5100,train,2,1,218.73,14,,
5101,test,3,1,6202.249999999998,52,,
5102,train,3,1,10099.949999999992,569,,
5103,train,2,2,780.6800000000001,39,,
5104,train,0,1,58303.060000000034,1733,,
5105,train,3,2,13644.069999999996,114,,
5106,train,3,2,1035.7,48,,
5107,test,3,2,5164.779999999997,100,,
5108,train,3,5,196222.2,45,,
5109,train,2,1,2540.47,47,,
5110,train,3,5,15678.009999999995,559,,
5111,train,2,2,11404.060000000001,162,,
5112,test,2,2,2542.4900000000002,54,,
5113,train,3,1,4537.869999999999,148,,
5114,test,3,3,59340.35999999997,197,,
5115,train,2,1,2206.9,35,,
5116,train,3,2,70990.15999999999,740,,
5117,train,3,1,309247.06999999995,340,,
5118,test,3,2,3365.0999999999995,142,,
5119,train,2,1,22725.140000000007,33,,
5120,test,2,1,3679.4500000000016,238,,
5121,train,3,3,3076.1799999999994,144,,
5122,train,3,1,42702.45000000004,544,,
5123,train,2,1,2260.3600000000015,131,,
5124,train,3,2,11379.509999999995,474,,
5125,train,2,1,1132.7,30,,
5126,train,3,1,99663.81999999998,297,,
5127,train,2,1,691.5600000000001,34,,
5128,train,3,4,1248.5800000000006,65,,
5129,train,2,2,37056.18000000001,150,,
5130,train,2,1,13380.000000000002,140,,
5131,train,3,4,3751.5099999999993,135,,
5132,test,2,1,3915.1099999999997,75,,
5133,test,2,4,4631.73,44,,
5134,train,3,2,90198.43000000005,186,,
5135,train,2,2,11200.189999999997,123,,
5136,test,2,1,821.66,37,,
5137,train,2,1,2941.7800000000007,213,,
5138,train,3,2,330.42,11,,
5139,train,3,3,8663.480000000005,128,,
5140,train,3,1,3773.5499999999997,147,,
5141,train,2,1,2097.84,50,,
5142,train,3,1,10800.599999999999,459,,
5143,test,2,4,4693.439999999998,95,,
5144,test,0,1,1309.7200000000003,59,,
5145,train,0,1,9941.779999999997,459,,
5146,train,3,3,568309.8800000004,946,,
5147,train,2,1,14213.889999999978,628,,
5148,train,2,1,5227.0700000000015,192,,
5149,train,2,2,7011.890000000007,514,,
5150,train,3,1,8883.499999999998,61,1.0,True
5151,test,3,1,1188.7900000000002,48,,
5152,train,3,1,8392.039999999999,409,,
5153,train,2,1,3682.11,47,,
5154,train,2,1,1113.3099999999997,61,,
5155,train,2,2,3614.7,237,,
5156,train,3,1,18129.999999999996,266,,
5157,train,2,1,2679.98,23,,
5158,train,3,2,64469.99000000003,217,,
5159,train,3,2,6133.9,388,,
5160,train,2,1,542.67,22,,
5161,test,2,1,759.24,32,,
5162,train,2,1,4387.159999999997,218,,
5163,train,3,3,102552.80999999987,597,,
5164,test,2,1,19341.670000000024,1530,,
5165,train,2,1,4426239.55,117,,
5166,train,3,1,3872.7399999999993,153,,
5167,train,0,1,13465.529999999993,714,,
5168,train,2,2,35189.76,273,,
5169,train,0,2,4634.110000000003,336,,
5170,train,3,2,6510.660000000001,484,,
5171,test,0,1,1798.5499999999997,21,,
5172,train,2,1,1498.8,71,,
5173,train,3,1,642.7299999999998,49,,
5174,train,3,4,1319.79,15,,
5175,train,3,3,1619.07,81,,
5176,test,2,3,8549.150000000003,176,,
5177,train,2,1,10567.999999999993,804,,
5178,train,2,2,16833.6,360,,
5179,train,3,2,11400.520000000006,376,,
5180,train,0,1,4284.770000000001,119,,
5181,train,3,1,9405.33,103,,
5182,train,2,1,803.22,14,,
5183,train,2,1,620.1000000000001,32,,
5184,train,3,1,5810.24,180,,
5185,train,0,2,4628.889999999998,68,,
5186,test,3,1,26462.170000000013,153,,
5187,train,2,1,8323.759999999998,237,,
5188,train,2,1,2382.520000000001,140,1.0,True
5189,train,2,1,387.31000000000006,28,,
5190,train,3,1,1500.6799999999996,38,,
5191,train,3,1,3761.9800000000005,195,,
5192,train,2,1,34629.01,175,,
5193,train,3,1,2710.42,181,,
5194,train,3,1,20771.939999999988,583,,
5195,test,2,1,1504.7200000000003,43,,
5196,train,0,1,1828.6500000000008,119,,
5197,train,2,2,11447.800000000005,476,,
5198,train,3,1,2673.679999999999,107,,
5199,train,2,1,4514.99,325,,
5200,train,2,1,1984.5400000000006,170,,
5201,train,0,1,1590.240000000001,65,,
5202,train,2,1,92577.44000000008,479,,
5203,train,3,1,996.3600000000001,20,,
5204,train,3,1,2842.600000000001,101,,
5205,test,2,2,4649.9000000000015,180,,
5206,train,3,3,100429.6299999999,372,,
5207,train,2,2,1017.96,54,,
5208,train,2,1,9233.659999999998,74,,
5209,train,2,1,6305.320000000001,80,,
5210,train,2,2,1598.1199999999997,91,,
5211,train,3,1,6386.949999999995,250,,
5212,train,3,1,3720.1899999999987,210,,
5213,train,2,2,3935.939999999999,77,,
5214,train,2,1,31542.26000000004,668,,
5215,train,3,1,1543.3500000000001,35,,
5216,train,2,1,1620.8799999999999,104,,
5217,train,2,1,390.21000000000004,14,,
5218,train,2,1,3048.0499999999997,160,,
5219,train,2,1,2482.6099999999983,146,,
5220,train,2,2,7240.310000000003,84,,
5221,train,3,1,2698.4100000000008,40,,
5222,train,2,3,8576.639999999998,121,,
5223,train,2,1,3211.1099999999997,198,,
5224,train,3,2,121803.75,266,,
5225,train,3,1,12033.899999999998,638,,
5226,train,3,1,11844.990000000003,357,,
5227,train,3,2,4729.169999999998,160,,
5228,train,3,1,16647.309999999998,191,,
5229,train,3,2,6744.289999999998,128,,
